Product_ID,Product_Name,Category,Brand,Description,Price_INR,Weight,Flavor,Color,Image_Path,AI_Image_Prompt
1149,Annapurna Foods Fry Pan,Kitchen,Annapurna Foods,Premium fry pan for Indian households.,1410,1L,mint,white,images/1149.png,"Photorealistic Fry Pan, fictional brand 'Annapurna Foods', white packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1150,PureHarvest India Ghee 1L,Dairy,PureHarvest India,Premium ghee 1l for Indian households.,1187,2kg,vanilla,orange,images/1150.png,"Photorealistic Ghee 1L, fictional brand 'PureHarvest India', orange packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1151,Daily Harvest Butter 500g,Dairy,Daily Harvest,Premium butter 500g for Indian households.,425,1kg,masala,green,images/1151.png,"Photorealistic Butter 500g, fictional brand 'Daily Harvest', green packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1152,Namma Choice Face Wash,Personal Care,Namma Choice,Premium face wash for Indian households.,1490,1L,classic,orange,images/1152.png,"Photorealistic Face Wash, fictional brand 'Namma Choice', orange packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1153,Griha Essentials Cheese 200g,Dairy,Griha Essentials,Premium cheese 200g for Indian households.,489,500ml,natural,orange,images/1153.png,"Photorealistic Cheese 200g, fictional brand 'Griha Essentials', orange packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1154,Annapurna Foods Lunch Box,Kitchen,Annapurna Foods,Premium lunch box for Indian households.,994,200g,plain,black,images/1154.png,"Photorealistic Lunch Box, fictional brand 'Annapurna Foods', black packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1155,Namma Choice Toothpaste,Personal Care,Namma Choice,Premium toothpaste for Indian households.,1110,1kg,classic,yellow,images/1155.png,"Photorealistic Toothpaste, fictional brand 'Namma Choice', yellow packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1156,Namma Choice Bluetooth Speaker,Electronics,Namma Choice,Premium bluetooth speaker for Indian households.,277,200g,vanilla,white,images/1156.png,"Photorealistic Bluetooth Speaker, fictional brand 'Namma Choice', white packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1157,Griha Essentials Rice 5kg,Grocery,Griha Essentials,Premium rice 5kg for Indian households.,1281,1L,masala,brown,images/1157.png,"Photorealistic Rice 5kg, fictional brand 'Griha Essentials', brown packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1158,Bharat Fresh Soap,Personal Care,Bharat Fresh,Premium soap for Indian households.,979,1kg,masala,blue,images/1158.png,"Photorealistic Soap, fictional brand 'Bharat Fresh', blue packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1159,Bharat Fresh Milk 1L,Dairy,Bharat Fresh,Premium milk 1l for Indian households.,1321,250ml,herbal,green,images/1159.png,"Photorealistic Milk 1L, fictional brand 'Bharat Fresh', green packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1160,Bharat Fresh Shampoo,Personal Care,Bharat Fresh,Premium shampoo for Indian households.,620,500ml,mint,yellow,images/1160.png,"Photorealistic Shampoo, fictional brand 'Bharat Fresh', yellow packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1161,FreshRoots Face Wash,Personal Care,FreshRoots,Premium face wash for Indian households.,931,250ml,spicy,blue,images/1161.png,"Photorealistic Face Wash, fictional brand 'FreshRoots', blue packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1162,FreshRoots Butter 500g,Dairy,FreshRoots,Premium butter 500g for Indian households.,1387,500g,vanilla,blue,images/1162.png,"Photorealistic Butter 500g, fictional brand 'FreshRoots', blue packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1163,Arogya Life Cookies,Snacks,Arogya Life,Premium cookies for Indian households.,1169,2kg,classic,yellow,images/1163.png,"Photorealistic Cookies, fictional brand 'Arogya Life', yellow packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1164,Daily Harvest Mixer Grinder,Kitchen,Daily Harvest,Premium mixer grinder for Indian households.,394,250ml,mint,yellow,images/1164.png,"Photorealistic Mixer Grinder, fictional brand 'Daily Harvest', yellow packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1165,FreshRoots Power Bank,Electronics,FreshRoots,Premium power bank for Indian households.,74,100g,mint,green,images/1165.png,"Photorealistic Power Bank, fictional brand 'FreshRoots', green packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1166,Daily Harvest Hair Oil,Personal Care,Daily Harvest,Premium hair oil for Indian households.,350,200g,plain,yellow,images/1166.png,"Photorealistic Hair Oil, fictional brand 'Daily Harvest', yellow packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1167,Griha Essentials Sugar 1kg,Grocery,Griha Essentials,Premium sugar 1kg for Indian households.,714,250ml,masala,green,images/1167.png,"Photorealistic Sugar 1kg, fictional brand 'Griha Essentials', green packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1168,Namma Choice Hair Oil,Personal Care,Namma Choice,Premium hair oil for Indian households.,772,100g,natural,orange,images/1168.png,"Photorealistic Hair Oil, fictional brand 'Namma Choice', orange packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1169,Griha Essentials Potato Chips,Snacks,Griha Essentials,Premium potato chips for Indian households.,338,2kg,masala,orange,images/1169.png,"Photorealistic Potato Chips, fictional brand 'Griha Essentials', orange packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1170,Griha Essentials Cheese 200g,Dairy,Griha Essentials,Premium cheese 200g for Indian households.,916,1L,classic,orange,images/1170.png,"Photorealistic Cheese 200g, fictional brand 'Griha Essentials', orange packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1171,PureHarvest India Mixer Grinder,Kitchen,PureHarvest India,Premium mixer grinder for Indian households.,425,1kg,spicy,red,images/1171.png,"Photorealistic Mixer Grinder, fictional brand 'PureHarvest India', red packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1172,Desi Basket Masala Mixture,Snacks,Desi Basket,Premium masala mixture for Indian households.,820,500ml,classic,blue,images/1172.png,"Photorealistic Masala Mixture, fictional brand 'Desi Basket', blue packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1173,Swaad Plus Fry Pan,Kitchen,Swaad Plus,Premium fry pan for Indian households.,970,1L,plain,yellow,images/1173.png,"Photorealistic Fry Pan, fictional brand 'Swaad Plus', yellow packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1174,Swaad Plus LED Bulb 9W,Electronics,Swaad Plus,Premium led bulb 9w for Indian households.,1289,200g,natural,red,images/1174.png,"Photorealistic LED Bulb 9W, fictional brand 'Swaad Plus', red packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1175,Namma Choice Lunch Box,Kitchen,Namma Choice,Premium lunch box for Indian households.,964,500g,natural,green,images/1175.png,"Photorealistic Lunch Box, fictional brand 'Namma Choice', green packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1176,Desi Basket Lunch Box,Kitchen,Desi Basket,Premium lunch box for Indian households.,414,100g,natural,black,images/1176.png,"Photorealistic Lunch Box, fictional brand 'Desi Basket', black packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1177,Daily Harvest Power Bank,Electronics,Daily Harvest,Premium power bank for Indian households.,1063,1kg,vanilla,yellow,images/1177.png,"Photorealistic Power Bank, fictional brand 'Daily Harvest', yellow packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1178,Daily Harvest Tea 500g,Grocery,Daily Harvest,Premium tea 500g for Indian households.,715,2kg,plain,brown,images/1178.png,"Photorealistic Tea 500g, fictional brand 'Daily Harvest', brown packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1179,Daily Harvest Wheat Flour 5kg,Grocery,Daily Harvest,Premium wheat flour 5kg for Indian households.,559,500ml,plain,white,images/1179.png,"Photorealistic Wheat Flour 5kg, fictional brand 'Daily Harvest', white packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1180,Desi Basket Coffee 200g,Grocery,Desi Basket,Premium coffee 200g for Indian households.,948,500ml,masala,yellow,images/1180.png,"Photorealistic Coffee 200g, fictional brand 'Desi Basket', yellow packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1181,Daily Harvest Toothpaste,Personal Care,Daily Harvest,Premium toothpaste for Indian households.,442,500ml,classic,yellow,images/1181.png,"Photorealistic Toothpaste, fictional brand 'Daily Harvest', yellow packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1182,Arogya Life Keyboard,Electronics,Arogya Life,Premium keyboard for Indian households.,345,1kg,mint,orange,images/1182.png,"Photorealistic Keyboard, fictional brand 'Arogya Life', orange packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1183,Namma Choice Potato Chips,Snacks,Namma Choice,Premium potato chips for Indian households.,219,100g,spicy,black,images/1183.png,"Photorealistic Potato Chips, fictional brand 'Namma Choice', black packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1184,Annapurna Foods LED Bulb 9W,Electronics,Annapurna Foods,Premium led bulb 9w for Indian households.,850,1kg,plain,black,images/1184.png,"Photorealistic LED Bulb 9W, fictional brand 'Annapurna Foods', black packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1185,Griha Essentials Khakhra,Snacks,Griha Essentials,Premium khakhra for Indian households.,513,250ml,plain,white,images/1185.png,"Photorealistic Khakhra, fictional brand 'Griha Essentials', white packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1186,Arogya Life Hair Oil,Personal Care,Arogya Life,Premium hair oil for Indian households.,851,500ml,plain,yellow,images/1186.png,"Photorealistic Hair Oil, fictional brand 'Arogya Life', yellow packaging, front view, white background, soft studio lighting, 4K commercial product photography."
1187,Bharat Fresh Rice 5kg,Grocery,Bharat Fresh,Premium rice 5kg for Indian households.,93,500ml,vanilla,brown,images/1187.png,"Photorealistic Rice 5kg, fictional brand 'Bharat Fresh', brown packaging, front view, white background, soft studio lighting, 4K commercial product photography."
